#CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
##################################################;;;;;;;;;;;;;;x
# Decisions ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
#EGY;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#EGY;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#EVTOPTBXXXXXX;Event option B goes here.;;;;;;;;;;;;;x
#EVTOPTCXXXXXX;Event Option C goes here;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#ENG;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#FRA;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#ISR;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#EVTOPTCXXXXXX;Event Option C goes here;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
